"date","hour","tmean"
"20210923","09","  14.9"
"20210923","10","  17.1"
"20210923","11","  19.7"
"20210923","12","  20.6"
"20210923","13","  21.0"
"20210923","14","  21.6"
"20210923","15","  22.1"
"20210923","16","  22.1"
"20210923","17","  21.2"
"20210923","18","  16.9"
"20210923","19","  15.8"
"20210923","20","  15.3"
"20210923","21","  12.0"
"20210923","22","  12.4"
"20210923","23","  10.6"
"20210924","00","   9.6"
"20210924","01","   9.2"
"20210924","02","   8.9"
"20210924","03","   8.9"
"20210924","04","   8.9"
"20210924","05","   8.2"
"20210924","06","   8.4"
"20210924","07","  12.0"
"20210924","08","  15.3"
"20210924","09","  18.4"
"20210924","10","  19.4"
"20210924","11","  20.4"
"20210924","12","  22.1"
"20210924","13","  23.1"
"20210924","14","  23.1"
"20210924","15","  23.4"
"20210924","16","  23.4"
"20210924","17","  21.7"
"20210924","18","  16.9"
"20210924","19","  15.7"
"20210924","20","  14.7"
"20210924","21","  12.4"
"20210924","22","  10.6"
"20210924","23","  10.5"
"20210925","00","  10.1"
"20210925","01","   9.8"
"20210925","02","   9.8"
"20210925","03","   9.1"
"20210925","04","   9.3"
"20210925","05","   8.6"
"20210925","06","   9.0"
"20210925","07","  13.5"
"20210925","08","  16.0"
"20210925","09","  18.2"
"20210925","10","  19.8"
"20210925","11","  21.3"
"20210925","12","  21.8"
"20210925","13","  23.4"
"20210925","14","  23.9"
"20210925","15","  25.0"
"20210925","16","  24.4"
"20210925","17","  22.0"
"20210925","18","  19.8"
"20210925","19","  20.6"
"20210925","20","  20.1"
"20210925","21","  19.8"
"20210925","22","  17.3"
"20210925","23","  17.4"
"20210926","00","  17.1"
"20210926","01","  15.1"
"20210926","02","  14.7"
"20210926","03","  13.9"
"20210926","04","  13.6"
"20210926","05","  15.3"
"20210926","06","  15.9"
"20210926","07","  17.0"
"20210926","08","  18.1"
"20210926","09","  19.0"
"20210926","10","  21.3"
"20210926","11","  21.0"
"20210926","12","  20.9"
"20210926","13","  20.8"
"20210926","14","  21.3"
"20210926","15","  21.5"
"20210926","16","  21.5"
"20210926","17","  21.2"
"20210926","18","  18.3"
"20210926","19","  16.2"
"20210926","20","  17.3"
"20210926","21","  17.5"
"20210926","22","  17.8"
"20210926","23","  14.6"
"20210927","00","  14.1"
"20210927","01","  13.3"
"20210927","02","  12.4"
"20210927","03","  13.2"
"20210927","04","  12.8"
"20210927","05","  11.9"
"20210927","06","  11.9"
"20210927","07","  15.3"
"20210927","08","  19.7"
"20210927","09","  20.0"
"20210927","10","  21.3"
"20210927","11","  22.0"
"20210927","12","  21.9"
"20210927","13","  21.8"
"20210927","14","  21.9"
"20210927","15","  21.7"
"20210927","16","  21.9"
"20210927","17","  21.2"
"20210927","18","  20.4"
"20210927","19","  19.0"
"20210927","20","  18.6"
"20210927","21","  19.0"
"20210927","22","  15.2"
"20210927","23","  13.3"
"20210928","00","  13.4"
"20210928","01","  13.6"
"20210928","02","  11.5"
"20210928","03","  11.1"
"20210928","04","  10.0"
"20210928","05","   9.3"
"20210928","06","   9.0"
"20210928","07","  11.3"
"20210928","08","  13.2"
"20210928","09","  14.8"
"20210928","10","  15.7"
"20210928","11","  16.4"
"20210928","12","  17.4"
"20210928","13","  17.8"
"20210928","14","  17.6"
"20210928","15","  17.7"
"20210928","16","  17.2"
"20210928","17","  15.9"
"20210928","18","  15.3"
"20210928","19","  15.4"
"20210928","20","  14.1"
"20210928","21","  14.5"
"20210928","22","  14.3"
"20210928","23","  12.6"
"20210929","00","  13.8"
"20210929","01","  13.7"
"20210929","02","  14.0"
"20210929","03","  14.8"
"20210929","04","  15.0"
"20210929","05","  14.4"
"20210929","06","  15.3"
"20210929","07","  15.6"
"20210929","08","  16.1"
"20210929","09","  17.3"
"20210929","10","  17.7"
"20210929","11","  18.2"
"20210929","12","  19.6"
"20210929","13","  18.3"
"20210929","14","  16.7"
"20210929","15","  15.1"
"20210929","16","  13.8"
"20210929","17","  14.0"
"20210929","18","  13.2"
"20210929","19","  12.6"
"20210929","20","  12.1"
"20210929","21","  11.4"
"20210929","22","   8.8"
"20210929","23","   7.5"
"20210930","00","   7.1"
"20210930","01","   8.3"
"20210930","02","   6.2"
"20210930","03","   5.0"
"20210930","04","   4.4"
"20210930","05","   4.5"
"20210930","06","   4.1"
"20210930","07","   7.0"
"20210930","08","  10.2"
"20210930","09","  12.3"
"20210930","10","  13.4"
"20210930","11","  14.5"
"20210930","12","  15.3"
"20210930","13","  15.8"
"20210930","14","  16.0"
"20210930","15","  16.1"
"20210930","16","  15.9"
"20210930","17","  12.7"
"20210930","18","  10.4"
"20210930","19","   8.6"
"20210930","20","   7.7"
"20210930","21","   6.8"
"20210930","22","   6.2"
"20210930","23","   6.0"
"20211001","00","   5.2"
"20211001","01","   4.7"
"20211001","02","   4.5"
"20211001","03","   4.0"
"20211001","04","   4.5"
"20211001","05","   4.0"
"20211001","06","   3.7"
"20211001","07","   6.4"
"20211001","08","   9.3"
"20211001","09","  12.9"
"20211001","10","  14.5"
"20211001","11","  17.3"
"20211001","12","  19.6"
"20211001","13","  21.5"
"20211001","14","  21.9"
"20211001","15","  21.7"
"20211001","16","  21.0"
"20211001","17","  19.9"
"20211001","18","  16.4"
"20211001","19","  16.7"
"20211001","20","  15.9"
"20211001","21","  15.9"
"20211001","22","  16.1"
"20211001","23","  16.7"
"20211002","00","  16.5"
"20211002","01","  17.2"
"20211002","02","  15.4"
"20211002","03","  13.4"
"20211002","04","  12.1"
"20211002","05","  13.3"
"20211002","06","  12.7"
"20211002","07","  12.4"
"20211002","08","  16.8"
"20211002","09","  18.3"
"20211002","10","  19.5"
"20211002","11","  20.7"
"20211002","12","  20.3"
"20211002","13","  21.9"
"20211002","14","  22.4"
"20211002","15","  23.6"
"20211002","16","  21.1"
"20211002","17","  20.0"
"20211002","18","  16.4"
"20211002","19","  15.4"
"20211002","20","  19.1"
"20211002","21","  20.9"
"20211002","22","  19.6"
"20211002","23","  20.2"
"20211003","00","  20.5"
"20211003","01","  18.9"
"20211003","02","  19.9"
"20211003","03","  18.7"
"20211003","04","  17.9"
"20211003","05","  16.5"
"20211003","06","  16.2"
"20211003","07","  16.9"
"20211003","08","  18.0"
"20211003","09","  19.8"
"20211003","10","  21.4"
"20211003","11","  22.7"
"20211003","12","  21.3"
"20211003","13","  21.6"
"20211003","14","  20.6"
"20211003","15","  18.3"
"20211003","16","  18.6"
"20211003","17","  17.6"
"20211003","18","  16.1"
"20211003","19","  14.8"
"20211003","20","  14.6"
"20211003","21","  14.6"
"20211003","22","  13.8"
"20211003","23","  13.3"
"20211004","00","  12.3"
"20211004","01","  12.0"
"20211004","02","  12.2"
"20211004","03","  12.1"
"20211004","04","  12.0"
"20211004","05","  11.6"
"20211004","06","  11.4"
"20211004","07","  11.3"
"20211004","08","  11.4"
"20211004","09","  11.8"
"20211004","10","  12.1"
"20211004","11","  12.2"
"20211004","12","  12.3"
"20211004","13","  12.4"
"20211004","14","  12.3"
"20211004","15","  12.5"
"20211004","16","  12.6"
"20211004","17","  12.4"
"20211004","18","  12.3"
"20211004","19","  11.8"
"20211004","20","  11.9"
"20211004","21","  11.7"
"20211004","22","  11.8"
"20211004","23","  12.0"
"20211005","00","  11.6"
"20211005","01","  11.4"
"20211005","02","  11.5"
"20211005","03","  11.3"
"20211005","04","  11.2"
"20211005","05","  11.1"
"20211005","06","  11.5"
"20211005","07","  11.7"
"20211005","08","  12.0"
"20211005","09","  12.5"
"20211005","10","  13.7"
"20211005","11","  14.8"
"20211005","12","  16.8"
"20211005","13","  18.4"
"20211005","14","  18.4"
"20211005","15","  17.4"
"20211005","16","  15.7"
"20211005","17","  14.9"
"20211005","18","  14.5"
"20211005","19","  13.8"
"20211005","20","  13.0"
"20211005","21","  12.4"
"20211005","22","  12.5"
"20211005","23","  12.2"
"20211006","00","  12.0"
"20211006","01","  11.5"
"20211006","02","  11.4"
"20211006","03","  11.5"
"20211006","04","  11.0"
"20211006","05","  10.5"
"20211006","06","  10.5"
"20211006","07","  11.0"
"20211006","08","  11.5"
"20211006","09","  12.4"
"20211006","10","  12.7"
"20211006","11","  13.4"
"20211006","12","  13.4"
"20211006","13","  14.1"
"20211006","14","  15.3"
"20211006","15","  14.6"
"20211006","16","  13.6"
"20211006","17","  11.9"
"20211006","18","  11.6"
"20211006","19","  11.8"
"20211006","20","  11.5"
"20211006","21","  11.0"
"20211006","22","  10.3"
"20211006","23","  10.3"
"20211007","00","  10.0"
"20211007","01","   9.7"
"20211007","02","   9.9"
"20211007","03","  10.0"
"20211007","04","   9.3"
"20211007","05","   9.7"
"20211007","06","   9.7"
"20211007","07","  10.3"
"20211007","08","  11.1"
"20211007","09","  12.1"
"20211007","10","  12.7"
"20211007","11","  14.2"
"20211007","12","  14.3"
"20211007","13","  15.7"
"20211007","14","  15.0"
"20211007","15","  14.7"
"20211007","16","  14.0"
"20211007","17","  12.9"
"20211007","18","  11.8"
"20211007","19","  10.2"
"20211007","20","   9.4"
"20211007","21","   9.5"
"20211007","22","   9.4"
"20211007","23","   8.5"
"20211008","00","   7.6"
"20211008","01","   6.8"
"20211008","02","   6.7"
"20211008","03","   7.4"
"20211008","04","   5.9"
"20211008","05","   7.9"
"20211008","06","   7.2"
"20211008","07","   7.8"
"20211008","08","  10.1"
"20211008","09","  12.0"
"20211008","10","  15.0"
"20211008","11","  16.9"
"20211008","12","  17.3"
"20211008","13","  17.6"
"20211008","14","  16.9"
"20211008","15","  16.9"
"20211008","16","  15.9"
"20211008","17","  14.7"
"20211008","18","  13.3"
"20211008","19","  12.9"
"20211008","20","  11.4"
"20211008","21","  11.2"
"20211008","22","  10.6"
"20211008","23","   9.2"
"20211009","00","   8.5"
"20211009","01","   9.3"
"20211009","02","   6.9"
"20211009","03","   6.2"
"20211009","04","   5.6"
"20211009","05","   7.0"
"20211009","06","   6.0"
"20211009","07","   7.2"
"20211009","08","   8.7"
"20211009","09","  10.9"
"20211009","10","  12.6"
"20211009","11","  14.7"
"20211009","12","  15.7"
"20211009","13","  16.2"
"20211009","14","  16.8"
"20211009","15","  18.1"
"20211009","16","  17.2"
"20211009","17","  13.1"
"20211009","18","  10.7"
"20211009","19","   8.8"
"20211009","20","   8.7"
"20211009","21","   7.5"
"20211009","22","   7.2"
"20211009","23","   7.6"
"20211010","00","   5.4"
"20211010","01","   5.1"
"20211010","02","   5.4"
"20211010","03","   3.5"
"20211010","04","   3.4"
"20211010","05","   1.9"
"20211010","06","   2.7"
"20211010","07","   2.5"
"20211010","08","   3.9"
"20211010","09","   5.3"
"20211010","10","   8.0"
"20211010","11","   9.3"
"20211010","12","  11.8"
"20211010","13","  12.9"
"20211010","14","  13.1"
"20211010","15","  14.1"
"20211010","16","  14.5"
"20211010","17","  10.2"
"20211010","18","  10.7"
"20211010","19","   6.9"
"20211010","20","   6.2"
"20211010","21","   5.4"
"20211010","22","   5.4"
"20211010","23","   4.0"
"20211011","00","   4.2"
"20211011","01","   3.0"
"20211011","02","   1.6"
"20211011","03","   2.0"
"20211011","04","   2.8"
"20211011","05","   1.6"
"20211011","06","   2.2"
"20211011","07","   3.7"
"20211011","08","   6.7"
"20211011","09","   8.3"
"20211011","10","  10.8"
"20211011","11","  11.6"
"20211011","12","  12.8"
"20211011","13","  13.5"
"20211011","14","  13.8"
"20211011","15","  13.2"
"20211011","16","  12.4"
"20211011","17","  11.9"
"20211011","18","  11.4"
"20211011","19","  10.4"
"20211011","20","   9.6"
"20211011","21","   9.5"
"20211011","22","   8.2"
"20211011","23","   7.2"
"20211012","00","   7.1"
"20211012","01","   8.5"
"20211012","02","   8.1"
"20211012","03","   7.0"
"20211012","04","   7.0"
"20211012","05","   6.6"
"20211012","06","   7.4"
"20211012","07","   8.5"
"20211012","08","   9.5"
"20211012","09","  10.1"
"20211012","10","  11.0"
"20211012","11","  11.7"
"20211012","12","  12.3"
"20211012","13","  12.6"
"20211012","14","  12.9"
"20211012","15","  12.6"
"20211012","16","  12.7"
"20211012","17","  11.2"
"20211012","18","  10.7"
"20211012","19","  10.9"
"20211012","20","  10.0"
"20211012","21","  10.0"
"20211012","22","   9.3"
"20211012","23","   9.3"
"20211013","00","   9.4"
"20211013","01","   9.1"
"20211013","02","   8.2"
"20211013","03","   7.7"
"20211013","04","   6.3"
"20211013","05","   6.7"
"20211013","06","   6.4"
"20211013","07","   6.7"
"20211013","08","   7.2"
"20211013","09","   8.1"
"20211013","10","   9.9"
"20211013","11","  10.7"
"20211013","12","  11.5"
"20211013","13","  11.8"
"20211013","14","  12.6"
"20211013","15","  12.4"
"20211013","16","  11.2"
"20211013","17","   8.0"
"20211013","18","   7.1"
"20211013","19","   5.5"
"20211013","20","   4.6"
"20211013","21","   3.7"
"20211013","22","   2.9"
"20211013","23","   2.9"
"20211014","00","   2.3"
"20211014","01","   1.7"
"20211014","02","   1.4"
"20211014","03","   1.9"
"20211014","04","   0.7"
"20211014","05","   1.0"
"20211014","06","   0.4"
"20211014","07","   1.9"
"20211014","08","   5.7"
"20211014","09","   8.5"
"20211014","10","   9.8"
"20211014","11","  11.5"
"20211014","12","  13.3"
"20211014","13","  13.5"
"20211014","14","  -999"
"20211014","15","  -999"
"20211014","16","  -999"
"20211014","17","  -999"
"20211014","18","  -999"
"20211014","19","  -999"
"20211014","20","  -999"
"20211014","21","  -999"
"20211014","22","  -999"
"20211014","23","  -999"
"20211015","00","  -999"
"20211015","01","  -999"
"20211015","02","  -999"
"20211015","03","  -999"
"20211015","04","  -999"
"20211015","05","  -999"
"20211015","06","  -999"
"20211015","07","   2.9"
"20211015","08","   7.6"
"20211015","09","   9.1"
"20211015","10","  11.5"
"20211015","11","  14.0"
"20211015","12","  15.4"
"20211015","13","  15.5"
"20211015","14","  15.6"
"20211015","15","  15.3"
"20211015","16","  13.9"
"20211015","17","  11.3"
"20211015","18","   9.2"
"20211015","19","   7.1"
"20211015","20","   6.7"
"20211015","21","   5.6"
"20211015","22","   5.3"
"20211015","23","   4.2"
"20211016","00","   4.0"
"20211016","01","   4.2"
"20211016","02","   3.3"
"20211016","03","   2.7"
"20211016","04","   2.1"
"20211016","05","   2.4"
"20211016","06","   1.5"
"20211016","07","   2.4"
"20211016","08","   7.0"
"20211016","09","   8.9"
"20211016","10","  11.2"
"20211016","11","  11.6"
"20211016","12","  11.3"
"20211016","13","  11.5"
"20211016","14","  12.2"
"20211016","15","  11.1"
"20211016","16","  10.4"
"20211016","17","   9.5"
"20211016","18","   9.1"
"20211016","19","   8.9"
"20211016","20","   8.8"
"20211016","21","   8.8"
"20211016","22","   8.8"
"20211016","23","   8.6"
"20211017","00","   8.8"
"20211017","01","   8.7"
"20211017","02","   8.6"
"20211017","03","   7.3"
"20211017","04","   7.4"
"20211017","05","   7.7"
"20211017","06","   7.1"
"20211017","07","   7.1"
"20211017","08","   7.5"
"20211017","09","   8.0"
"20211017","10","   7.6"
"20211017","11","   8.0"
"20211017","12","   8.6"
"20211017","13","   9.7"
"20211017","14","  10.1"
"20211017","15","  10.2"
"20211017","16","   9.8"
"20211017","17","   8.8"
"20211017","18","   8.0"
"20211017","19","   6.7"
"20211017","20","   5.8"
"20211017","21","   5.6"
"20211017","22","   6.5"
"20211017","23","   7.2"
"20211018","00","   7.3"
"20211018","01","   7.2"
"20211018","02","   7.2"
"20211018","03","   7.0"
"20211018","04","   6.6"
"20211018","05","   6.6"
"20211018","06","   6.3"
"20211018","07","   5.7"
"20211018","08","   6.0"
"20211018","09","   6.9"
"20211018","10","   7.9"
"20211018","11","   9.8"
"20211018","12","  10.7"
"20211018","13","  12.7"
"20211018","14","  13.6"
"20211018","15","  13.1"
"20211018","16","  11.9"
"20211018","17","  10.3"
"20211018","18","   8.7"
"20211018","19","   8.1"
"20211018","20","   6.7"
"20211018","21","   6.5"
"20211018","22","   7.0"
"20211018","23","   6.8"
"20211019","00","   6.6"
"20211019","01","   7.3"
"20211019","02","   7.2"
"20211019","03","   6.6"
"20211019","04","   7.5"
"20211019","05","   8.0"
"20211019","06","   8.5"
"20211019","07","   9.7"
"20211019","08","  11.0"
"20211019","09","  12.7"
"20211019","10","  14.0"
"20211019","11","  15.2"
"20211019","12","  15.7"
"20211019","13","  17.1"
"20211019","14","  20.3"
"20211019","15","  20.1"
"20211019","16","  20.1"
"20211019","17","  16.9"
"20211019","18","  14.6"
"20211019","19","  12.4"
"20211019","20","   9.4"
"20211019","21","   8.3"
"20211019","22","   8.9"
"20211019","23","   7.2"
"20211020","00","   7.0"
"20211020","01","   7.4"
"20211020","02","  14.0"
"20211020","03","  12.5"
"20211020","04","  12.7"
"20211020","05","  12.5"
"20211020","06","  13.2"
"20211020","07","  14.8"
"20211020","08","  16.3"
"20211020","09","  18.8"
"20211020","10","  20.8"
"20211020","11","  20.3"
"20211020","12","  19.8"
"20211020","13","  20.1"
"20211020","14","  21.6"
"20211020","15","  21.4"
